[2021-06-06 12:07:43,409] I Naver_Band.py | Naver_Band_HTH-__init__-0048 I DEBUG    > Naver_Band class start.
[2021-06-06 12:17:42,049] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1269/2916
[2021-06-06 12:17:42,095] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1270/2916
[2021-06-06 12:17:42,141] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1271/2916
[2021-06-06 12:17:42,238] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1272/2916
[2021-06-06 12:17:42,331] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1273/2916
[2021-06-06 12:17:42,424] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1274/2916
[2021-06-06 12:17:42,470] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1275/2916
[2021-06-06 12:17:42,515] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1276/2916
[2021-06-06 12:17:42,659] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1277/2916
[2021-06-06 12:17:42,706] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1278/2916
[2021-06-06 12:17:42,843] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1279/2916
[2021-06-06 12:17:42,889] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1280/2916
[2021-06-06 12:17:42,935] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1281/2916
[2021-06-06 12:17:42,980] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1282/2916
[2021-06-06 12:17:43,026] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1283/2916
[2021-06-06 12:17:43,075] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1284/2916
[2021-06-06 12:17:43,122] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1285/2916
[2021-06-06 12:17:43,169] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1286/2916
[2021-06-06 12:17:43,306] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1287/2916
[2021-06-06 12:17:43,400] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1288/2916
[2021-06-06 12:17:43,446] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1289/2916
[2021-06-06 12:17:43,497] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1290/2916
[2021-06-06 12:17:43,543] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1291/2916
[2021-06-06 12:17:43,588] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1292/2916
[2021-06-06 12:17:43,634] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1293/2916
[2021-06-06 12:17:43,680] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1294/2916
[2021-06-06 12:17:43,726] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1295/2916
[2021-06-06 12:17:43,817] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1296/2916
[2021-06-06 12:17:43,864] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1297/2916
[2021-06-06 12:17:43,915] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1298/2916
[2021-06-06 12:17:43,961] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1299/2916
[2021-06-06 12:17:44,007] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1300/2916
[2021-06-06 12:17:44,100] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1301/2916
[2021-06-06 12:17:44,147] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1302/2916
[2021-06-06 12:17:44,194] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1303/2916
[2021-06-06 12:17:44,240] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1304/2916
[2021-06-06 12:17:44,287] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1305/2916
[2021-06-06 12:17:44,339] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1306/2916
[2021-06-06 12:17:44,386] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1307/2916
[2021-06-06 12:17:44,433] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1308/2916
[2021-06-06 12:17:44,526] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1309/2916
[2021-06-06 12:17:44,574] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1310/2916
[2021-06-06 12:17:44,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1311/2916
[2021-06-06 12:17:44,665] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1312/2916
[2021-06-06 12:17:44,710] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1313/2916
[2021-06-06 12:17:44,807] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1314/2916
[2021-06-06 12:17:44,900] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1315/2916
[2021-06-06 12:17:44,947] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1316/2916
[2021-06-06 12:17:44,994] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1317/2916
[2021-06-06 12:17:45,086] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1318/2916
[2021-06-06 12:17:45,133] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1319/2916
[2021-06-06 12:17:45,231] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1320/2916
[2021-06-06 12:17:45,277] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1321/2916
[2021-06-06 12:17:45,369] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1322/2916
[2021-06-06 12:17:45,416] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1323/2916
[2021-06-06 12:17:45,462] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1324/2916
[2021-06-06 12:17:45,508] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1325/2916
[2021-06-06 12:17:45,554] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1326/2916
[2021-06-06 12:17:45,604] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1327/2916
[2021-06-06 12:17:45,650] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1328/2916
[2021-06-06 12:17:45,788] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1329/2916
[2021-06-06 12:17:45,881] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1330/2916
[2021-06-06 12:17:45,927] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1331/2916
[2021-06-06 12:17:45,973] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1332/2916
[2021-06-06 12:17:46,023] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1333/2916
[2021-06-06 12:17:46,069] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1334/2916
[2021-06-06 12:17:46,114] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1335/2916
[2021-06-06 12:17:46,207] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1336/2916
[2021-06-06 12:17:46,253] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1337/2916
[2021-06-06 12:17:46,300] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1338/2916
[2021-06-06 12:17:46,345] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1339/2916
[2021-06-06 12:17:46,392] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1340/2916
[2021-06-06 12:17:46,490] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1341/2916
[2021-06-06 12:17:46,535] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1342/2916
[2021-06-06 12:17:46,581] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1343/2916
[2021-06-06 12:17:46,627] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1344/2916
[2021-06-06 12:17:46,672] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1345/2916
[2021-06-06 12:17:46,719] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1346/2916
[2021-06-06 12:17:46,764] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1347/2916
[2021-06-06 12:17:46,810] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1348/2916
[2021-06-06 12:17:46,860] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1349/2916
[2021-06-06 12:17:46,906] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1350/2916
[2021-06-06 12:17:46,951] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1351/2916
[2021-06-06 12:17:47,044] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1352/2916
[2021-06-06 12:17:47,091] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1353/2916
[2021-06-06 12:17:47,136] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1354/2916
[2021-06-06 12:17:47,181] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1355/2916
[2021-06-06 12:17:47,278] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1356/2916
[2021-06-06 12:17:47,325] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1357/2916
[2021-06-06 12:17:47,414] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1358/2916
[2021-06-06 12:17:47,460] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1359/2916
[2021-06-06 12:17:47,506] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1360/2916
[2021-06-06 12:17:47,552] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1361/2916
[2021-06-06 12:17:47,645] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1362/2916
[2021-06-06 12:17:47,742] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1363/2916
[2021-06-06 12:17:47,834] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1364/2916
[2021-06-06 12:17:47,881] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1365/2916
[2021-06-06 12:17:47,926] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1366/2916
[2021-06-06 12:17:47,971] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1367/2916
[2021-06-06 12:17:48,017] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1368/2916
[2021-06-06 12:17:48,112] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1369/2916
[2021-06-06 12:17:48,252] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1370/2916
[2021-06-06 12:17:48,389] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1371/2916
[2021-06-06 12:17:48,434] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1372/2916
[2021-06-06 12:17:48,530] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1373/2916
[2021-06-06 12:17:48,575] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1374/2916
[2021-06-06 12:17:48,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1375/2916
[2021-06-06 12:17:48,665] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1376/2916
[2021-06-06 12:17:48,711] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1377/2916
[2021-06-06 12:17:48,802] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1378/2916
[2021-06-06 12:17:48,848] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1379/2916
[2021-06-06 12:17:48,893] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1380/2916
[2021-06-06 12:17:48,943] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1381/2916
[2021-06-06 12:17:48,988] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1382/2916
[2021-06-06 12:17:49,035] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1383/2916
[2021-06-06 12:17:49,080] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1384/2916
[2021-06-06 12:17:49,127] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1385/2916
[2021-06-06 12:17:49,173] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1386/2916
[2021-06-06 12:17:49,219] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1387/2916
[2021-06-06 12:17:49,268] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1388/2916
[2021-06-06 12:17:49,314] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1389/2916
[2021-06-06 12:17:49,365] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1390/2916
[2021-06-06 12:17:49,411] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1391/2916
[2021-06-06 12:17:49,457] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1392/2916
[2021-06-06 12:17:49,598] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1393/2916
[2021-06-06 12:17:49,645] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1394/2916
[2021-06-06 12:17:49,737] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1395/2916
[2021-06-06 12:17:49,789] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1396/2916
[2021-06-06 12:17:49,949] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1397/2916
[2021-06-06 12:17:49,995] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1398/2916
[2021-06-06 12:17:50,041] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1399/2916
[2021-06-06 12:17:50,086] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1400/2916
[2021-06-06 12:17:50,132] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1401/2916
[2021-06-06 12:17:50,179] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1402/2916
[2021-06-06 12:17:50,224] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1403/2916
[2021-06-06 12:17:50,270] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1404/2916
[2021-06-06 12:17:50,319] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1405/2916
[2021-06-06 12:17:50,365] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1406/2916
[2021-06-06 12:17:50,458] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1407/2916
[2021-06-06 12:17:50,505] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1408/2916
[2021-06-06 12:17:50,550] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1409/2916
[2021-06-06 12:17:50,595] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1410/2916
[2021-06-06 12:17:50,686] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1411/2916
[2021-06-06 12:17:50,735] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1412/2916
[2021-06-06 12:17:50,782] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1413/2916
[2021-06-06 12:17:50,827] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1414/2916
[2021-06-06 12:17:50,919] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1415/2916
[2021-06-06 12:17:50,964] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1416/2916
[2021-06-06 12:17:51,011] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1417/2916
[2021-06-06 12:17:51,057] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1418/2916
[2021-06-06 12:17:51,103] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1419/2916
[2021-06-06 12:17:51,153] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1420/2916
[2021-06-06 12:17:51,199] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1421/2916
[2021-06-06 12:17:51,336] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1422/2916
[2021-06-06 12:17:51,382] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1423/2916
[2021-06-06 12:17:51,430] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1424/2916
[2021-06-06 12:17:51,477] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1425/2916
[2021-06-06 12:17:51,524] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1426/2916
[2021-06-06 12:17:51,574] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1427/2916
[2021-06-06 12:17:51,619] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1428/2916
[2021-06-06 12:17:51,664] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1429/2916
[2021-06-06 12:17:51,710] I Naver_Band.py | Naver_Band_HTH-data_spell_spacing_func-0088 I DEBUG    > respacing_data 1430/2916
